CALDB environment variable = /opt/local/HEA/chandra/CALDB
             CALDB version = 4.5.5.1
             release date  = 2013-01-08T17:00:00 UTC
CALDB query completed successfully.
 
--------------------------------------------------------------------------------
Data for Table Block LIGHTCURVE
--------------------------------------------------------------------------------
 
ROW    TIME                 COUNT_RATE           COUNT_RATE_ERR
  3654  75122305.1561630070                    0                    0
  3655  75122308.3972029984                    0                    0
  3656  75122311.6382430196                    0                    0
  3657  75122314.8792830110                    0                    0
  3658  75122318.1203230023                    0                    0
  3659  75122321.3613629937                    0                    0
  3660  75122324.6024030149                    0                    0
  3661  75122327.8434430063                    0                    0
  3662  75122331.0844829977                    0                    0
  3663  75122334.3255230188                    0                    0
  3664  75122337.5665630102                    0                    0
  3665  75122340.8076030016                    0                    0
  3666  75122344.0486429930                    0                    0
  3667  75122347.2896830142     0.31249999939449     0.31249999939449
  3668  75122350.5307230055                    0                    0
  3669  75122353.7717629969                    0                    0
  3670  75122357.0128030181     0.31249999939449     0.31249999939449
  3671  75122360.2538430095                    0                    0
  3672  75122363.4948830009                    0                    0
  3673  75122366.7359229922                    0                    0
  3674  75122369.9769630134                    0                    0
  3675  75122373.2180030048                    0                    0
  3676  75122376.4590429962                    0                    0
  3677  75122379.7000830173     0.31249999939449     0.31249999939449
  3678  75122382.9411230087     0.31249999939449     0.31249999939449
  3679  75122386.1821630001                    0                    0
  3680  75122389.4232030213     0.62499999878898     0.44194173738527
  3681  75122392.6642430127                    0                    0
  3682  75122395.9052830040     0.31249999939449     0.31249999939449
  3683  75122399.1463229954                    0                    0
  3684  75122402.3873630166                    0                    0
  3685  75122405.6284030080                    0                    0
  3686  75122408.8694429994                    0                    0
  3687  75122412.1104830205                    0                    0
  3688  75122415.3515230119     0.31249999939449     0.31249999939449
  3689  75122418.5925630033     0.31249999939449     0.31249999939449
  3690  75122421.8336029947                    0                    0
  3691  75122425.0746430159                    0                    0
  3692  75122428.3156830072                    0                    0
  3693  75122431.5567229986     0.31249999939449     0.31249999939449
  3694  75122434.7977630198     0.31249999939449     0.31249999939449
  3695  75122438.0388030112                    0                    0
  3696  75122441.2798430026                    0                    0
  3697  75122444.5208829939                    0                    0
  3698  75122447.7619230151                    0                    0
  3699  75122451.0029630065                    0                    0
  3700  75122454.2440029979                    0                    0
  3701  75122457.4850430191     0.31249999939449     0.31249999939449
  3702  75122460.7260830104     0.62499999878898     0.44194173738527
  3703  75122463.9671230018                    0                    0
  3704  75122467.2081629932                    0                    0
  3705  75122470.4492030144     0.31249999939449     0.31249999939449
  3706  75122473.6902430058                    0                    0
  3707  75122476.9312829971                    0                    0
  3708  75122480.1723230183                    0                    0
  3709  75122483.4133630097                    0                    0
  3710  75122486.6544030011                    0                    0
  3711  75122489.8954429924     0.31249999939449     0.31249999939449
  3712  75122493.1364830136                    0                    0
  3713  75122496.3775230050                    0                    0
  3714  75122499.6185629964                    0                    0
  3715  75122502.8596030176                    0                    0
  3716  75122506.1006430089                    0                    0
  3717  75122509.3416830003     0.31249999939449     0.31249999939449
  3718  75122512.5827230215     0.31249999939449     0.31249999939449
  3719  75122515.8237630129                    0                    0
  3720  75122519.0648030043     0.31249999939449     0.31249999939449
  3721  75122522.3058429956                    0                    0
  3722  75122525.5468830168                    0                    0
  3723  75122528.7879230082                    0                    0
  3724  75122532.0289629996                    0                    0
  3725  75122535.2700030208                    0                    0
  3726  75122538.5110430121                    0                    0
  3727  75122541.7520830035     0.31249999939449     0.31249999939449
  3728  75122544.9931229949                    0                    0
  3729  75122548.2341630161                    0                    0
  3730  75122551.4752030075                    0                    0
  3731  75122554.7162429988     0.31249999939449     0.31249999939449
  3732   75122557.957283020     0.62499999878898     0.44194173738527
  3733  75122561.1983230114                    0                    0
  3734  75122564.4393630028                    0                    0
  3735  75122567.6804029942                    0                    0
  3736  75122570.9214430153                    0                    0
  3737  75122574.1624830067                    0                    0
  3738  75122577.4035229981                    0                    0
  3739  75122580.6445630193                    0                    0
  3740  75122583.8856030107                    0                    0
  3741  75122587.1266430020                    0                    0
  3742  75122590.3676829934                    0                    0
  3743  75122593.6087230146                    0                    0
  3744  75122596.8497630060                    0                    0
  3745  75122600.0908029974                    0                    0
  3746  75122603.3318430185                    0                    0
  3747  75122606.5728830099                    0                    0
  3748  75122609.8139230013                    0                    0
  3749  75122613.0549629927                    0                    0
  3750  75122616.2960030138                    0                    0
  3751  75122619.5370430052     0.31249999939449     0.31249999939449
  3752  75122622.7780829966                    0                    0
  3753  75122626.0191230178                    0                    0
  3754  75122629.2601630092     0.31249999939449     0.31249999939449
  3755  75122632.5012030005                    0                    0
  3756  75122635.7422429919     0.31249999939449     0.31249999939449
  3757  75122638.9832830131                    0                    0
  3758  75122642.2243230045                    0                    0
  3759  75122645.4653629959     0.31249999939449     0.31249999939449
  3760  75122648.7064030170                    0                    0
  3761  75122651.9474430084                    0                    0
  3762  75122655.1884829998                    0                    0
  3763  75122658.4295230210                    0                    0
  3764  75122661.6705630124                    0                    0
  3765  75122664.9116030037                    0                    0
  3766  75122668.1526429951                    0                    0
  3767  75122671.3936830163                    0                    0
  3768  75122674.6347230077                    0                    0
  3769  75122677.8757629991                    0                    0
  3770  75122681.1168030202                    0                    0
  3771  75122684.3578430116                    0                    0
  3772  75122687.5988830030                    0                    0
  3773  75122690.8399229944                    0                    0
  3774  75122694.0809630156                    0                    0
  3775  75122697.3220030069                    0                    0
  3776  75122700.5630429983                    0                    0
  3777  75122703.8040830195                    0                    0
  3778  75122707.0451230109                    0                    0
  3779  75122710.2861630023     0.31249999939449     0.31249999939449
  3780  75122713.5272029936                    0                    0
  3781  75122716.7682430148                    0                    0
  3782  75122720.0092830062     0.31249999939449     0.31249999939449
  3783  75122723.2503229976                    0                    0
  3784  75122726.4913630188                    0                    0
  3785  75122729.7324030101     0.31249999939449     0.31249999939449
  3786  75122732.9734430015                    0                    0
  3787  75122736.2144829929                    0                    0
  3788  75122739.4555230141                    0                    0
  3789  75122742.6965630054                    0                    0
  3790  75122745.9376029968                    0                    0
  3791  75122749.1786430180                    0                    0
  3792  75122752.4196830094                    0                    0
  3793  75122755.6607230008                    0                    0
  3794  75122758.9017629921                    0                    0
  3795  75122762.1428030133     0.31249999939449     0.31249999939449
  3796  75122765.3838430047                    0                    0
  3797  75122768.6248829961     0.31249999939449     0.31249999939449
  3798  75122771.8659230173                    0                    0
  3799  75122775.1069630086                    0                    0
  3800     75122778.3480030                    0                    0
  3801  75122781.5890430212                    0                    0
  3802  75122784.8300830126                    0                    0
  3803  75122788.0711230040                    0                    0
  3804  75122791.3121629953     0.31249999939449     0.31249999939449
  3805  75122794.5532030165                    0                    0
  3806  75122797.7942430079                    0                    0
  3807  75122801.0352829993     0.31249999939449     0.31249999939449
  3808  75122804.2763230205                    0                    0
  3809  75122807.5173630118                    0                    0
  3810  75122810.7584030032                    0                    0
  3811  75122813.9994429946                    0                    0
  3812  75122817.2404830158                    0                    0
  3813  75122820.4815230072                    0                    0
  3814  75122823.7225629985                    0                    0
  3815  75122826.9636030197     0.31249999939449     0.31249999939449
  3816  75122830.2046430111                    0                    0
  3817  75122833.4456830025                    0                    0
  3818  75122836.6867229939     0.31249999939449     0.31249999939449
  3819  75122839.9277630150                    0                    0
  3820  75122843.1688030064     0.31249999939449     0.31249999939449
  3821  75122846.4098429978                    0                    0
  3822  75122849.6508830190                    0                    0
  3823  75122852.8919230103                    0                    0
  3824  75122856.1329630017                    0                    0
  3825  75122859.3740029931                    0                    0
  3826  75122862.6150430143                    0                    0
  3827  75122865.8560830057                    0                    0
  3828  75122869.0971229970                    0                    0
  3829  75122872.3381630182                    0                    0
  3830  75122875.5792030096                    0                    0
  3831  75122878.8202430010     0.31249999939449     0.31249999939449
  3832  75122882.0612829924                    0                    0
  3833  75122885.3023230135                    0                    0
  3834  75122888.5433630049                    0                    0
  3835  75122891.7844029963                    0                    0
  3836  75122895.0254430175                    0                    0
  3837  75122898.2664830089                    0                    0
  3838  75122901.5075230002                    0                    0
  3839  75122904.7485630214                    0                    0
  3840  75122907.9896030128                    0                    0
  3841  75122911.2306430042                    0                    0
  3842  75122914.4716829956                    0                    0
  3843  75122917.7127230167                    0                    0
  3844  75122920.9537630081     0.31249999939449     0.31249999939449
  3845  75122924.1948029995                    0                    0
  3846  75122927.4358430207                    0                    0
  3847  75122930.6768830121     0.31249999939449     0.31249999939449
  3848  75122933.9179230034                    0                    0
  3849  75122937.1589629948                    0                    0
  3850  75122940.4000030160                    0                    0
  3851  75122943.6410430074     0.31249999939449     0.31249999939449
  3852  75122946.8820829988                    0                    0
  3853  75122950.1231230199     0.31249999939449     0.31249999939449
  3854  75122953.3641630113                    0                    0
  3855  75122956.6052030027                    0                    0
  3856  75122959.8462429941                    0                    0
  3857  75122963.0872830153                    0                    0
  3858  75122966.3283230066                    0                    0
  3859  75122969.5693629980                    0                    0
  3860  75122972.8104030192                    0                    0
  3861  75122976.0514430106                    0                    0
  3862  75122979.2924830019                    0                    0
  3863  75122982.5335229933                    0                    0
  3864  75122985.7745630145                    0                    0
  3865  75122989.0156030059     0.31249999939449     0.31249999939449
  3866  75122992.2566429973                    0                    0
  3867  75122995.4976830184                    0                    0
  3868  75122998.7387230098                    0                    0
  3869  75123001.9797630012                    0                    0
  3870  75123005.2208029926                    0                    0
  3871  75123008.4618430138                    0                    0
  3872  75123011.7028830051                    0                    0
  3873  75123014.9439229965                    0                    0
  3874  75123018.1849630177                    0                    0
  3875  75123021.4260030091                    0                    0
  3876  75123024.6670430005                    0                    0
  3877  75123027.9080829918     0.31249999939449     0.31249999939449
  3878  75123031.1491230130                    0                    0
  3879  75123034.3901630044                    0                    0
  3880  75123037.6312029958     0.31249999939449     0.31249999939449
  3881  75123040.8722430170                    0                    0
  3882  75123044.1132830083                    0                    0
  3883  75123047.3543229997                    0                    0
  3884  75123050.5953630209                    0                    0
  3885  75123053.8364030123                    0                    0
  3886  75123057.0774430037                    0                    0
  3887  75123060.3184829950                    0                    0
  3888  75123063.5595230162                    0                    0
  3889  75123066.8005630076                    0                    0
  3890  75123070.0416029990     0.62499999878898     0.44194173738527
  3891  75123073.2826430202                    0                    0
  3892  75123076.5236830115                    0                    0
  3893  75123079.7647230029                    0                    0
  3894  75123083.0057629943                    0                    0
  3895  75123086.2468030155                    0                    0
  3896  75123089.4878430068                    0                    0
  3897  75123092.7288829982                    0                    0
  3898  75123095.9699230194     0.31249999939449     0.31249999939449
  3899  75123099.2109630108     0.31249999939449     0.31249999939449
  3900  75123102.4520030022                    0                    0
  3901  75123105.6930429935                    0                    0
  3902  75123108.9340830147                    0                    0
  3903  75123112.1751230061                    0                    0
  3904  75123115.4161629975                    0                    0
  3905  75123118.6572030187                    0                    0
  3906   75123121.898243010                    0                    0
  3907  75123125.1392830014                    0                    0
  3908  75123128.3803229928                    0                    0
  3909  75123131.6213630140                    0                    0
  3910  75123134.8624030054                    0                    0
  3911  75123138.1034429967                    0                    0
  3912  75123141.3444830179                    0                    0
  3913  75123144.5855230093                    0                    0
  3914  75123147.8265630007                    0                    0
  3915  75123151.0676029921     0.31249999939449     0.31249999939449
  3916  75123154.3086430132                    0                    0
  3917  75123157.5496830046                    0                    0
  3918  75123160.7907229960                    0                    0
  3919  75123164.0317630172                    0                    0
  3920  75123167.2728030086                    0                    0
  3921  75123170.5138429999     0.31249999939449     0.31249999939449
  3922  75123173.7548830211                    0                    0
  3923  75123176.9959230125                    0                    0
  3924  75123180.2369630039     0.62499999878898     0.44194173738527
  3925  75123183.4780029953                    0                    0
  3926  75123186.7190430164     0.31249999939449     0.31249999939449
  3927  75123189.9600830078                    0                    0
  3928  75123193.2011229992                    0                    0
  3929  75123196.4421630204                    0                    0
  3930  75123199.6832030118                    0                    0
  3931  75123202.9242430031                    0                    0
  3932  75123206.1652829945                    0                    0
  3933  75123209.4063230157                    0                    0
  3934  75123212.6473630071                    0                    0
  3935  75123215.8884029984                    0                    0
  3936  75123219.1294430196     0.31249999939449     0.31249999939449
  3937  75123222.3704830110                    0                    0
  3938  75123225.6115230024     0.31249999939449     0.31249999939449
  3939  75123228.8525629938                    0                    0
  3940  75123232.0936030149                    0                    0
  3941  75123235.3346430063     0.31249999939449     0.31249999939449
  3942  75123238.5756829977                    0                    0
  3943  75123241.8167230189                    0                    0
  3944  75123245.0577630103                    0                    0
  3945  75123248.2988030016                    0                    0
  3946  75123251.5398429930                    0                    0
  3947  75123254.7808830142     0.31249999939449     0.31249999939449
  3948  75123258.0219230056                    0                    0
  3949  75123261.2629629970                    0                    0
  3950  75123264.5040030181                    0                    0
  3951  75123267.7450430095     0.31249999939449     0.31249999939449
  3952  75123270.9860830009     0.31249999939449     0.31249999939449
  3953  75123274.2271229923                    0                    0
  3954  75123277.4681630135                    0                    0
  3955  75123280.7092030048     0.62499999878898     0.44194173738527
  3956  75123283.9502429962     0.31249999939449     0.31249999939449
  3957  75123287.1912830174                    0                    0
  3958  75123290.4323230088                    0                    0
  3959  75123293.6733630002                    0                    0
  3960  75123296.9144030213                    0                    0
  3961  75123300.1554430127                    0                    0
  3962  75123303.3964830041                    0                    0
  3963  75123306.6375229955     0.31249999939449     0.31249999939449
  3964  75123309.8785630167                    0                    0
  3965  75123313.1196030080                    0                    0
  3966  75123316.3606429994                    0                    0
  3967  75123319.6016830206                    0                    0
  3968  75123322.8427230120                    0                    0
  3969  75123326.0837630033                    0                    0
  3970  75123329.3248029947                    0                    0
  3971  75123332.5658430159                    0                    0
  3972  75123335.8068830073                    0                    0
  3973  75123339.0479229987     0.31249999939449     0.31249999939449
  3974  75123342.2889630198                    0                    0
  3975  75123345.5300030112                    0                    0
  3976  75123348.7710430026                    0                    0
  3977  75123352.0120829940                    0                    0
  3978  75123355.2531230152                    0                    0
  3979  75123358.4941630065                    0                    0
  3980  75123361.7352029979                    0                    0
  3981  75123364.9762430191                    0                    0
  3982  75123368.2172830105                    0                    0
  3983  75123371.4583230019                    0                    0
  3984  75123374.6993629932                    0                    0
  3985  75123377.9404030144                    0                    0
  3986  75123381.1814430058                    0                    0
  3987  75123384.4224829972                    0                    0
  3988  75123387.6635230184     0.31249999939449     0.31249999939449
  3989  75123390.9045630097                    0                    0
  3990  75123394.1456030011                    0                    0
  3991  75123397.3866429925     0.62499999878898     0.44194173738527
  3992  75123400.6276830137                    0                    0
  3993  75123403.8687230051                    0                    0
  3994  75123407.1097629964     0.31249999939449     0.31249999939449
  3995  75123410.3508030176     0.31249999939449     0.31249999939449
  3996  75123413.5918430090                    0                    0
  3997  75123416.8328830004                    0                    0
  3998  75123420.0739230216                    0                    0
  3999  75123423.3149630129                    0                    0
  4000  75123426.5560030043                    0                    0
  4001  75123429.7970429957                    0                    0
  4002  75123433.0380830169                    0                    0
  4003  75123436.2791230083                    0                    0
  4004  75123439.5201629996                    0                    0
  4005  75123442.7612030208     0.31249999939449     0.31249999939449
  4006  75123446.0022430122                    0                    0
  4007  75123449.2432830036                    0                    0
  4008  75123452.4843229949     0.31249999939449     0.31249999939449
  4009  75123455.7253630161                    0                    0
  4010  75123458.9664030075                    0                    0
  4011  75123462.2074429989     0.31249999939449     0.31249999939449
  4012  75123465.4484830201     0.31249999939449     0.31249999939449
  4013  75123468.6895230114                    0                    0
  4014  75123471.9305630028                    0                    0
  4015  75123475.1716029942                    0                    0
  4016  75123478.4126430154                    0                    0
  4017  75123481.6536830068                    0                    0
  4018  75123484.8947229981                    0                    0
  4019  75123488.1357630193                    0                    0
  4020  75123491.3768030107     0.62499999878898     0.44194173738527
  4021  75123494.6178430021                    0                    0
  4022  75123497.8588829935     0.31249999939449     0.31249999939449
  4023  75123501.0999230146                    0                    0
  4024  75123504.3409630060                    0                    0
  4025  75123507.5820029974                    0                    0
  4026  75123510.8230430186     0.31249999939449     0.31249999939449
  4027   75123514.064083010                    0                    0
  4028  75123517.3051230013                    0                    0
  4029  75123520.5461629927                    0                    0
  4030  75123523.7872030139                    0                    0
  4031  75123527.0282430053                    0                    0
  4032  75123530.2692829967                    0                    0
  4033  75123533.5103230178                    0                    0
  4034  75123536.7513630092                    0                    0
  4035  75123539.9924030006                    0                    0
  4036  75123543.2334429920                    0                    0
  4037  75123546.4744830132     0.31249999939449     0.31249999939449
  4038  75123549.7155230045     0.31249999939449     0.31249999939449
  4039  75123552.9565629959                    0                    0
  4040  75123556.1976030171                    0                    0
  4041  75123559.4386430085                    0                    0
  4042  75123562.6796829998                    0                    0
  4043  75123565.9207230210                    0                    0
  4044  75123569.1617630124                    0                    0
  4045  75123572.4028030038                    0                    0
  4046  75123575.6438429952                    0                    0
  4047  75123578.8848830163     0.31249999939449     0.31249999939449
  4048  75123582.1259230077     0.31249999939449     0.31249999939449
  4049  75123585.3669629991                    0                    0
  4050  75123588.6080030203     0.31249999939449     0.31249999939449
  4051  75123591.8490430117                    0                    0
  4052  75123595.0900830030                    0                    0
  4053  75123598.3311229944     0.31249999939449     0.31249999939449
  4054  75123601.5721630156                    0                    0
  4055  75123604.8132030070                    0                    0
  4056  75123608.0542429984     0.31249999939449     0.31249999939449
  4057  75123611.2952830195                    0                    0
  4058  75123614.5363230109                    0                    0
  4059  75123617.7773630023                    0                    0
  4060  75123621.0184029937     0.31249999939449     0.31249999939449
  4061  75123624.2594430149                    0                    0
  4062  75123627.5004830062                    0                    0
  4063  75123630.7415229976                    0                    0
  4064  75123633.9825630188                    0                    0
  4065  75123637.2236030102                    0                    0
  4066  75123640.4646430016                    0                    0
  4067  75123643.7056829929                    0                    0
  4068  75123646.9467230141                    0                    0
  4069  75123650.1877630055                    0                    0
  4070  75123653.4288029969                    0                    0
  4071  75123656.6698430181                    0                    0
  4072  75123659.9108830094                    0                    0
  4073  75123663.1519230008                    0                    0
  4074  75123666.3929629922                    0                    0
  4075  75123669.6340030134                    0                    0
  4076  75123672.8750430048     0.31249999939449     0.31249999939449
  4077  75123676.1160829961                    0                    0
  4078  75123679.3571230173                    0                    0
  4079  75123682.5981630087                    0                    0
  4080  75123685.8392030001                    0                    0
  4081  75123689.0802430212                    0                    0
  4082  75123692.3212830126                    0                    0
  4083  75123695.5623230040                    0                    0
  4084  75123698.8033629954                    0                    0
  4085  75123702.0444030166                    0                    0
  4086  75123705.2854430079                    0                    0
  4087  75123708.5264829993                    0                    0
  4088  75123711.7675230205                    0                    0
  4089  75123715.0085630119                    0                    0
  4090  75123718.2496030033                    0                    0
  4091  75123721.4906429946                    0                    0
  4092  75123724.7316830158                    0                    0
  4093  75123727.9727230072                    0                    0
  4094  75123731.2137629986                    0                    0
  4095  75123734.4548030198     0.31249999939449     0.31249999939449
  4096  75123737.6958430111                    0                    0
  4097  75123740.9368830025                    0                    0
  4098  75123744.1779229939                    0                    0
  4099  75123747.4189630151                    0                    0
  4100  75123750.6600030065                    0                    0
  4101  75123753.9010429978                    0                    0
  4102  75123757.1420830190                    0                    0
  4103  75123760.3831230104     0.31249999939449     0.31249999939449
  4104  75123763.6241630018                    0                    0
  4105  75123766.8652029932                    0                    0
  4106  75123770.1062430143                    0                    0
  4107  75123773.3472830057                    0                    0
  4108  75123776.5883229971                    0                    0
  4109  75123779.8293630183                    0                    0
  4110  75123783.0704030097                    0                    0
  4111  75123786.3114430010     0.31249999939449     0.31249999939449
  4112  75123789.5524829924                    0                    0
  4113  75123792.7935230136                    0                    0
  4114  75123796.0345630050                    0                    0
  4115  75123799.2756029963                    0                    0
  4116  75123802.5166430175                    0                    0
  4117  75123805.7576830089                    0                    0
  4118  75123808.9987230003                    0                    0
  4119  75123812.2397630215                    0                    0
  4120  75123815.4808030128                    0                    0
  4121  75123818.7218430042                    0                    0
  4122  75123821.9628829956                    0                    0
  4123  75123825.2039230168     0.31249999939449     0.31249999939449
  4124  75123828.4449630082                    0                    0
  4125  75123831.6860029995                    0                    0
  4126  75123834.9270430207                    0                    0
  4127  75123838.1680830121                    0                    0
  4128  75123841.4091230035     0.31249999939449     0.31249999939449
  4129  75123844.6501629949                    0                    0
  4130  75123847.8912030160                    0                    0
  4131  75123851.1322430074                    0                    0
  4132  75123854.3732829988     0.31249999939449     0.31249999939449
  4133   75123857.614323020                    0                    0
  4134  75123860.8553630114                    0                    0
  4135  75123864.0964030027     0.31249999939449     0.31249999939449
  4136  75123867.3374429941                    0                    0
  4137  75123870.5784830153                    0                    0
  4138  75123873.8195230067                    0                    0
  4139  75123877.0605629981                    0                    0
  4140  75123880.3016030192                    0                    0
  4141  75123883.5426430106                    0                    0
  4142  75123886.7836830020                    0                    0
  4143  75123890.0247229934     0.31249999939449     0.31249999939449
  4144  75123893.2657630146                    0                    0
  4145  75123896.5068030059                    0                    0
  4146  75123899.7478429973     0.31249999939449     0.31249999939449
  4147  75123902.9888830185                    0                    0
  4148  75123906.2299230099                    0                    0
  4149  75123909.4709630013                    0                    0
  4150  75123912.7120029926     0.31249999939449     0.31249999939449
  4151  75123915.9530430138     0.31249999939449     0.31249999939449
  4152  75123919.1940830052                    0                    0
  4153  75123922.4351229966                    0                    0
  4154  75123925.6761630177                    0                    0
  4155  75123928.9172030091     0.31249999939449     0.31249999939449
  4156  75123932.1582430005                    0                    0
  4157  75123935.3992829919     0.31249999939449     0.31249999939449
  4158  75123938.6403230131                    0                    0
  4159  75123941.8813630044                    0                    0
  4160  75123945.1224029958                    0                    0
  4161  75123948.3634430170                    0                    0
  4162  75123951.6044830084                    0                    0
  4163  75123954.8455229998                    0                    0
  4164  75123958.0865630209                    0                    0
  4165  75123961.3276030123                    0                    0
  4166  75123964.5686430037                    0                    0
  4167  75123967.8096829951     0.31249999939449     0.31249999939449
  4168  75123971.0507230163                    0                    0
  4169  75123974.2917630076                    0                    0
  4170  75123977.5328029990                    0                    0
  4171  75123980.7738430202                    0                    0
  4172  75123984.0148830116                    0                    0
  4173  75123987.2559230030                    0                    0
  4174  75123990.4969629943                    0                    0
  4175  75123993.7380030155                    0                    0
  4176  75123996.9790430069                    0                    0
  4177  75124000.2200829983                    0                    0
  4178  75124003.4611230195                    0                    0
  4179  75124006.7021630108                    0                    0
  4180  75124009.9432030022                    0                    0
  4181  75124013.1842429936                    0                    0
  4182  75124016.4252830148                    0                    0
  4183  75124019.6663230062                    0                    0
  4184  75124022.9073629975                    0                    0
  4185  75124026.1484030187                    0                    0
  4186  75124029.3894430101     0.31249999939449     0.31249999939449
  4187  75124032.6304830015                    0                    0
  4188  75124035.8715229928     0.31249999939449     0.31249999939449
  4189  75124039.1125630140                    0                    0
  4190  75124042.3536030054                    0                    0
  4191  75124045.5946429968                    0                    0
  4192  75124048.8356830180                    0                    0
  4193  75124052.0767230093                    0                    0
  4194  75124055.3177630007                    0                    0
  4195  75124058.5588029921                    0                    0
  4196  75124061.7998430133                    0                    0
  4197  75124065.0408830047                    0                    0
  4198  75124068.2819229960     0.31249999939449     0.31249999939449
  4199  75124071.5229630172                    0                    0
  4200  75124074.7640030086     0.31249999939449     0.31249999939449
  4201     75124078.0050430                    0                    0
  4202  75124081.2460830212                    0                    0
  4203  75124084.4871230125                    0                    0
  4204  75124087.7281630039                    0                    0
  4205  75124090.9692029953                    0                    0
  4206  75124094.2102430165     0.31249999939449     0.31249999939449
  4207  75124097.4512830079     0.31249999939449     0.31249999939449
  4208  75124100.6923229992                    0                    0
  4209  75124103.9333630204     0.31249999939449     0.31249999939449
  4210  75124107.1744030118                    0                    0
  4211  75124110.4154430032                    0                    0
  4212  75124113.6564829946                    0                    0
  4213  75124116.8975230157                    0                    0
  4214  75124120.1385630071                    0                    0
  4215  75124123.3796029985                    0                    0
  4216  75124126.6206430197                    0                    0
  4217  75124129.8616830111                    0                    0
  4218  75124133.1027230024                    0                    0
  4219  75124136.3437629938                    0                    0
  4220  75124139.5848030150                    0                    0
  4221  75124142.8258430064                    0                    0
  4222  75124146.0668829978                    0                    0
  4223  75124149.3079230189                    0                    0
  4224  75124152.5489630103                    0                    0
  4225  75124155.7900030017     0.62499999878898     0.44194173738527
  4226  75124159.0310429931                    0                    0
  4227  75124162.2720830142                    0                    0
  4228  75124165.5131230056                    0                    0
  4229  75124168.7541629970     0.31249999939449     0.31249999939449
  4230  75124171.9952030182                    0                    0
  4231  75124175.2362430096                    0                    0
  4232  75124178.4772830009                    0                    0
  4233  75124181.7183229923                    0                    0
  4234  75124184.9593630135     0.31249999939449     0.31249999939449
  4235  75124188.2004030049                    0                    0
  4236  75124191.4414429963                    0                    0
  4237  75124194.6824830174                    0                    0
  4238  75124197.9235230088                    0                    0
  4239  75124201.1645630002                    0                    0
  4240  75124204.4056030214                    0                    0
  4241  75124207.6466430128                    0                    0
  4242  75124210.8876830041                    0                    0
  4243  75124214.1287229955                    0                    0
  4244  75124217.3697630167                    0                    0
  4245  75124220.6108030081                    0                    0
  4246  75124223.8518429995                    0                    0
  4247  75124227.0928830206                    0                    0
  4248  75124230.3339230120                    0                    0
  4249  75124233.5749630034                    0                    0
  4250  75124236.8160029948                    0                    0
  4251  75124240.0570430160                    0                    0
  4252  75124243.2980830073                    0                    0
  4253  75124246.5391229987                    0                    0
  4254  75124249.7801630199                    0                    0
  4255  75124253.0212030113                    0                    0
  4256  75124256.2622430027                    0                    0
  4257  75124259.5032829940     0.31249999939449     0.31249999939449
  4258  75124262.7443230152                    0                    0
  4259  75124265.9853630066                    0                    0
  4260  75124269.2264029980                    0                    0
  4261  75124272.4674430192     0.31249999939449     0.31249999939449
  4262  75124275.7084830105                    0                    0
  4263  75124278.9495230019                    0                    0
  4264  75124282.1905629933     0.31249999939449     0.31249999939449
  4265  75124285.4316030145                    0                    0
  4266  75124288.6726430058     0.31249999939449     0.31249999939449
  4267  75124291.9136829972                    0                    0
  4268  75124295.1547230184     0.31249999939449     0.31249999939449
  4269  75124298.3957630098                    0                    0
  4270  75124301.6368030012                    0                    0
  4271  75124304.8778429925                    0                    0
  4272  75124308.1188830137                    0                    0
  4273  75124311.3599230051     0.31249999939449     0.31249999939449
  4274  75124314.6009629965     0.31249999939449     0.31249999939449
  4275  75124317.8420030177                    0                    0
  4276  75124321.0830430090                    0                    0
  4277  75124324.3240830004                    0                    0
  4278  75124327.5651230216                    0                    0
  4279  75124330.8061630130                    0                    0
  4280  75124334.0472030044                    0                    0
  4281  75124337.2882429957                    0                    0
  4282  75124340.5292830169                    0                    0
  4283  75124343.7703230083                    0                    0
  4284  75124347.0113629997                    0                    0
  4285  75124350.2524030209                    0                    0
  4286  75124353.4934430122                    0                    0
  4287  75124356.7344830036                    0                    0
  4288  75124359.9755229950                    0                    0
  4289  75124363.2165630162                    0                    0
  4290  75124366.4576030076                    0                    0
  4291  75124369.6986429989                    0                    0
  4292  75124372.9396830201                    0                    0
  4293  75124376.1807230115     0.31249999939449     0.31249999939449
  4294  75124379.4217630029                    0                    0
  4295  75124382.6628029943     0.31249999939449     0.31249999939449
  4296  75124385.9038430154                    0                    0
