Year,Lx,Lx Uncert,Preflare limit year,Preflare limit Lx,year derived t-t_preflare (years),L-L_preflare,(L-L_preflare)/L_preflare,MJD,Preflare limit MJD,t-t_preflare (days),t-t_preflare (years),,,,,,,,,,,,,,
2009.4,6.11E+44,3.76E+43,2006.12,2.24E+44,3.28,3.87E+44,1.72E+00,54942.7,53748,1194.7,3.27315068493151,,,,,,,,,,,,,,
2009.4,1.02E+45,4.77E+43,2006.12,2.24E+44,3.28,7.94E+44,3.54E+00,54944.6,53748,1196.6,3.27835616438356,,,,,,,,,,,,,,
2009.41,1.01E+45,4.35E+43,2006.12,2.24E+44,3.29,7.81E+44,3.48E+00,54945.7,53748,1197.7,3.2813698630137,,,,,,,,,,,,,,
2009.41,1.02E+45,4.50E+43,2006.12,2.24E+44,3.29,7.91E+44,3.53E+00,54946.7,53748,1198.7,3.2841095890411,,,,,,,,,,,,,,
2009.41,1.29E+45,5.10E+43,2006.12,2.24E+44,3.29,1.06E+45,4.73E+00,54948.3,53748,1200.3,3.28849315068493,,,,,,,,,,,,,,
2009.42,1.05E+45,4.66E+43,2006.12,2.24E+44,3.3,8.23E+44,3.67E+00,54949.9,53748,1201.9,3.29287671232877,,,,,,,,,,,,,,
2009.42,1.17E+45,6.33E+43,2006.12,2.24E+44,3.3,9.49E+44,4.23E+00,54950.6,53748,1202.6,3.29479452054795,,,,,,,,,,,,,,
2009.43,1.20E+45,5.21E+43,2006.12,2.24E+44,3.31,9.72E+44,4.33E+00,54953.4,53748,1205.4,3.30246575342466,,,,,,,,,,,,,,
2009.43,1.23E+45,6.44E+43,2006.12,2.24E+44,3.31,1.00E+45,4.46E+00,54954.6,53748,1206.6,3.30575342465753,,,,,,,,,,,,,,
2009.43,1.29E+45,5.61E+43,2006.12,2.24E+44,3.31,1.07E+45,4.76E+00,54955.6,53748,1207.6,3.30849315068493,,,,,,,,,,,,,,
2009.45,1.02E+45,4.76E+43,2006.12,2.24E+44,3.33,7.98E+44,3.56E+00,54959.6,53748,1211.6,3.31945205479452,,,,,,,,,,,,,,
2009.45,1.16E+45,4.75E+43,2006.12,2.24E+44,3.33,9.36E+44,4.17E+00,54960.5,53748,1212.5,3.32191780821918,,,,,,,,,,,,,,
2009.45,1.15E+45,6.50E+43,2006.12,2.24E+44,3.33,9.29E+44,4.14E+00,54961.1,53748,1213.1,3.32356164383562,,,,,,,,,,,,,,
2009.45,8.89E+44,6.42E+43,2006.12,2.24E+44,3.33,6.65E+44,2.96E+00,54962.3,53748,1214.3,3.32684931506849,,,,,,,,,,,,,,
2009.46,1.08E+45,5.44E+43,2006.12,2.24E+44,3.34,8.60E+44,3.83E+00,54963.9,53748,1215.9,3.33123287671233,,,,,,,,,,,,,,
2009.46,8.49E+44,4.37E+43,2006.12,2.24E+44,3.34,6.25E+44,2.78E+00,54964.8,53748,1216.8,3.33369863013699,,,,,,,,,,,,,,
2009.46,9.02E+44,4.48E+43,2006.12,2.24E+44,3.34,6.78E+44,3.02E+00,54965,53748,1217,3.33424657534247,,,,,,,,,,,,,,
2009.46,9.08E+44,4.79E+43,2006.12,2.24E+44,3.34,6.84E+44,3.05E+00,54966.1,53748,1218.1,3.3372602739726,,,,,,,,,,,,,,
2009.47,8.62E+44,4.24E+43,2006.12,2.24E+44,3.35,6.38E+44,2.84E+00,54967,53748,1219,3.33972602739726,,,,,,,,,,,,,,
2009.48,8.21E+44,4.27E+43,2006.12,2.24E+44,3.36,5.96E+44,2.66E+00,54970.3,53748,1222.3,3.34876712328767,,,,,,,,,,,,,,
2009.48,7.53E+44,4.73E+43,2006.12,2.24E+44,3.36,5.28E+44,2.35E+00,54971.4,53748,1223.4,3.35178082191781,,,,,,,,,,,,,,
2009.48,8.16E+44,4.26E+43,2006.12,2.24E+44,3.36,5.91E+44,2.64E+00,54972.8,53748,1224.8,3.35561643835616,,,,,,,,,,,,,,
2009.48,6.88E+44,4.04E+43,2006.12,2.24E+44,3.36,4.64E+44,2.07E+00,54973.4,53748,1225.4,3.3572602739726,,,,,,,,,,,,,,
2009.49,7.03E+44,4.12E+43,2006.12,2.24E+44,3.37,4.78E+44,2.13E+00,54974.7,53748,1226.7,3.36082191780822,,,,,,,,,,,,,,
2009.49,6.63E+44,3.46E+43,2006.12,2.24E+44,3.37,4.38E+44,1.95E+00,54975.7,53748,1227.7,3.36356164383562,,,,,,,,,,,,,,
2009.49,6.95E+44,3.51E+43,2006.12,2.24E+44,3.37,4.70E+44,2.10E+00,54976.1,53748,1228.1,3.36465753424658,,,,,,,,,,,,,,
2009.5,6.06E+44,3.71E+43,2006.12,2.24E+44,3.38,3.82E+44,1.70E+00,54977.7,53748,1229.7,3.36904109589041,,,,,,,,,,,,,,
2009.5,5.51E+44,2.82E+43,2006.12,2.24E+44,3.38,3.27E+44,1.46E+00,54978.3,53748,1230.3,3.37068493150685,,,,,,,,,,,,,,
2009.5,6.95E+44,4.14E+43,2006.12,2.24E+44,3.38,4.70E+44,2.10E+00,54979.1,53748,1231.1,3.37287671232877,,,,,,,,,,,,,,
2009.5,6.64E+44,3.86E+43,2006.12,2.24E+44,3.38,4.39E+44,1.96E+00,54980.1,53748,1232.1,3.37561643835616,,,,,,,,,,,,,,
2009.51,6.16E+44,9.54E+43,2006.12,2.24E+44,3.39,3.91E+44,1.74E+00,54981.1,53748,1233.1,3.37835616438356,,,,,,,,,,,,,,
2009.51,6.81E+44,3.52E+43,2006.12,2.24E+44,3.39,4.57E+44,2.04E+00,54982.1,53748,1234.1,3.38109589041096,,,,,,,,,,,,,,
2009.67,1.09E+45,3.28E+43,2006.12,2.24E+44,3.55,8.62E+44,3.84E+00,55041.1,53748,1293.1,3.5427397260274,,,,,,,,,,,,,,
2009.68,1.14E+45,3.99E+43,2006.12,2.24E+44,3.56,9.16E+44,4.08E+00,55042.7,53748,1294.7,3.54712328767123,,,,,,,,,,,,,,
2009.68,1.11E+45,3.26E+43,2006.12,2.24E+44,3.56,8.84E+44,3.94E+00,55043.5,53748,1295.5,3.54931506849315,,,,,,,,,,,,,,
2009.68,1.13E+45,2.94E+43,2006.12,2.24E+44,3.56,9.09E+44,4.05E+00,55044.5,53748,1296.5,3.55205479452055,,,,,,,,,,,,,,
2009.68,1.06E+45,3.11E+43,2006.12,2.24E+44,3.56,8.40E+44,3.74E+00,55045.2,53748,1297.2,3.55397260273973,,,,,,,,,,,,,,
2010.03,9.21E+44,2.86E+43,2006.12,2.24E+44,3.91,6.97E+44,3.11E+00,55170.5,53748,1422.5,3.8972602739726,,,,,,,,,,,,,,
2010.13,5.81E+44,2.28E+43,2006.12,2.24E+44,4.01,3.57E+44,1.59E+00,55211.4,53748,1463.4,4.00931506849315,,,,,,,,,,,,,,
2010.17,8.12E+44,4.71E+43,2006.12,2.24E+44,4.05,5.87E+44,2.62E+00,55225.8,53748,1477.8,4.04876712328767,,,,,,,,,,,,,,
2010.2,8.66E+44,6.04E+43,2006.12,2.24E+44,4.08,6.41E+44,2.86E+00,55237.9,53748,1489.9,4.08191780821918,,,,,,,,,,,,,,
2010.22,8.00E+44,5.55E+43,2006.12,2.24E+44,4.1,5.75E+44,2.56E+00,55244.4,53748,1496.4,4.09972602739726,,,,,,,,,,,,,,
2010.24,8.46E+44,5.69E+43,2006.12,2.24E+44,4.12,6.21E+44,2.77E+00,55251.6,53748,1503.6,4.11945205479452,,,,,,,,,,,,,,
2010.28,4.65E+44,5.11E+43,2006.12,2.24E+44,4.16,2.41E+44,1.07E+00,55265.3,53748,1517.3,4.15698630136986,,,,,,,,,,,,,,
2010.3,9.99E+44,6.18E+43,2006.12,2.24E+44,4.18,7.75E+44,3.45E+00,55272,53748,1524,4.17534246575342,,,,,,,,,,,,,,
2010.32,7.77E+44,5.43E+43,2006.12,2.24E+44,4.2,5.52E+44,2.46E+00,55280,53748,1532,4.1972602739726,,,,,,,,,,,,,,
2010.34,1.11E+45,9.25E+43,2006.12,2.24E+44,4.22,8.90E+44,3.97E+00,55288.8,53748,1540.8,4.2213698630137,,,,,,,,,,,,,,
2010.36,3.26E+44,3.72E+43,2006.12,2.24E+44,4.24,1.02E+44,4.54E-01,55293.4,53748,1545.4,4.23397260273973,,,,,,,,,,,,,,
2010.38,7.88E+44,5.22E+43,2006.12,2.24E+44,4.26,5.63E+44,2.51E+00,55300.6,53748,1552.6,4.25369863013699,,,,,,,,,,,,,,
2010.42,6.97E+44,5.22E+43,2006.12,2.24E+44,4.3,4.72E+44,2.11E+00,55315,53748,1567,4.29315068493151,,,,,,,,,,,,,,
2010.46,7.12E+44,5.19E+43,2006.12,2.24E+44,4.34,4.87E+44,2.17E+00,55328.2,53748,1580.2,4.32931506849315,,,,,,,,,,,,,,
2010.48,6.39E+44,4.84E+43,2006.12,2.24E+44,4.36,4.14E+44,1.85E+00,55335.9,53748,1587.9,4.35041095890411,,,,,,,,,,,,,,
2010.58,5.68E+44,4.44E+43,2006.12,2.24E+44,4.46,3.44E+44,1.53E+00,55374.1,53748,1626.1,4.45506849315068,,,,,,,,,,,,,,
2011.06,1.20E+45,4.20E+43,2006.12,2.24E+44,4.94,9.73E+44,4.34E+00,55547.7,53748,1799.7,4.93068493150685,,,,,,,,,,,,,,
2011.1,1.01E+45,4.22E+43,2006.12,2.24E+44,4.98,7.83E+44,3.49E+00,55567.9,53748,1819.9,4.98602739726027,,,,,,,,,,,,,,
2011.16,7.92E+44,3.56E+43,2006.12,2.24E+44,5.04,5.68E+44,2.53E+00,55588.1,53748,1840.1,5.0413698630137,,,,,,,,,,,,,,
2011.17,8.07E+44,5.55E+43,2006.12,2.24E+44,5.05,5.83E+44,2.60E+00,55593.4,53748,1845.4,5.0558904109589,,,,,,,,,,,,,,
2011.21,7.63E+44,5.97E+43,2006.12,2.24E+44,5.09,5.38E+44,2.40E+00,55607.9,53748,1859.9,5.09561643835616,,,,,,,,,,,,,,
2011.23,9.74E+44,6.05E+43,2006.12,2.24E+44,5.11,7.50E+44,3.34E+00,55615,53748,1867,5.11506849315068,,,,,,,,,,,,,,
2011.26,8.39E+44,6.74E+43,2006.12,2.24E+44,5.14,6.14E+44,2.74E+00,55621.1,53748,1873.1,5.13178082191781,,,,,,,,,,,,,,
2011.28,8.04E+44,5.99E+43,2006.12,2.24E+44,5.16,5.80E+44,2.58E+00,55629.2,53748,1881.2,5.15397260273973,,,,,,,,,,,,,,
2011.29,8.79E+44,3.46E+43,2006.12,2.24E+44,5.17,6.54E+44,2.92E+00,55634.2,53748,1886.2,5.16767123287671,,,,,,,,,,,,,,
2011.32,9.46E+44,5.27E+43,2006.12,2.24E+44,5.2,7.22E+44,3.22E+00,55642.5,53748,1894.5,5.19041095890411,,,,,,,,,,,,,,
2011.33,5.07E+44,4.42E+43,2006.12,2.24E+44,5.21,2.83E+44,1.26E+00,55649.1,53748,1901.1,5.20849315068493,,,,,,,,,,,,,,
2011.38,1.15E+45,4.66E+43,2006.12,2.24E+44,5.26,9.22E+44,4.11E+00,55665.7,53748,1917.7,5.25397260273973,,,,,,,,,,,,,,
2011.4,4.72E+44,4.27E+43,2006.12,2.24E+44,5.28,2.48E+44,1.10E+00,55671.8,53748,1923.8,5.27068493150685,,,,,,,,,,,,,,
2011.43,1.13E+45,4.11E+43,2006.12,2.24E+44,5.31,9.04E+44,4.03E+00,55684.3,53748,1936.3,5.30493150684932,,,,,,,,,,,,,,
2011.45,1.05E+45,6.55E+43,2006.12,2.24E+44,5.33,8.25E+44,3.68E+00,55691.5,53748,1943.5,5.32465753424658,,,,,,,,,,,,,,
2011.47,1.01E+45,6.33E+43,2006.12,2.24E+44,5.35,7.87E+44,3.51E+00,55698.2,53748,1950.2,5.34301369863014,,,,,,,,,,,,,,
2011.49,9.92E+44,5.46E+43,2006.12,2.24E+44,5.37,7.68E+44,3.42E+00,55705.3,53748,1957.3,5.36246575342466,,,,,,,,,,,,,,
2011.5,9.07E+44,3.83E+43,2006.12,2.24E+44,5.38,6.83E+44,3.04E+00,55710.3,53748,1962.3,5.37616438356164,,,,,,,,,,,,,,
2011.51,1.01E+45,6.65E+43,2006.12,2.24E+44,5.39,7.88E+44,3.51E+00,55712.1,53748,1964.1,5.38109589041096,,,,,,,,,,,,,,
2011.54,1.06E+45,6.78E+43,2006.12,2.24E+44,5.42,8.38E+44,3.73E+00,55725.1,53748,1977.1,5.41671232876712,,,,,,,,,,,,,,
2011.55,9.89E+44,6.13E+43,2006.12,2.24E+44,5.43,7.65E+44,3.41E+00,55727.6,53748,1979.6,5.42356164383562,,,,,,,,,,,,,,
2011.55,9.79E+44,6.96E+43,2006.12,2.24E+44,5.43,7.55E+44,3.36E+00,55729,53748,1981,5.42739726027397,,,,,,,,,,,,,,
2011.56,9.25E+44,3.70E+43,2006.12,2.24E+44,5.44,7.01E+44,3.12E+00,55729.8,53748,1981.8,5.42958904109589,,,,,,,,,,,,,,
2011.56,7.75E+44,5.83E+43,2006.12,2.24E+44,5.44,5.51E+44,2.45E+00,55731.6,53748,1983.6,5.43452054794521,,,,,,,,,,,,,,
2011.57,7.19E+44,5.67E+43,2006.12,2.24E+44,5.45,4.95E+44,2.21E+00,55733.6,53748,1985.6,5.44,,,,,,,,,,,,,,
2011.57,9.60E+44,5.82E+43,2006.12,2.24E+44,5.45,7.36E+44,3.28E+00,55735.2,53748,1987.2,5.44438356164384,,,,,,,,,,,,,,
2011.58,9.08E+44,5.96E+43,2006.12,2.24E+44,5.46,6.83E+44,3.04E+00,55737.5,53748,1989.5,5.45068493150685,,,,,,,,,,,,,,
2011.58,8.89E+44,5.83E+43,2006.12,2.24E+44,5.46,6.65E+44,2.96E+00,55739.5,53748,1991.5,5.45616438356164,,,,,,,,,,,,,,
2011.59,8.43E+44,5.71E+43,2006.12,2.24E+44,5.47,6.19E+44,2.76E+00,55741.6,53748,1993.6,5.46191780821918,,,,,,,,,,,,,,
2011.59,7.73E+44,5.97E+43,2006.12,2.24E+44,5.47,5.48E+44,2.44E+00,55743.6,53748,1995.6,5.46739726027397,,,,,,,,,,,,,,
2011.6,8.99E+44,5.55E+43,2006.12,2.24E+44,5.48,6.74E+44,3.01E+00,55745.5,53748,1997.5,5.47260273972603,,,,,,,,,,,,,,
2011.61,7.78E+44,6.84E+43,2006.12,2.24E+44,5.49,5.54E+44,2.47E+00,55747.4,53748,1999.4,5.47780821917808,,,,,,,,,,,,,,
2011.63,9.15E+44,5.81E+43,2006.12,2.24E+44,5.51,6.90E+44,3.08E+00,55755.3,53748,2007.3,5.49945205479452,,,,,,,,,,,,,,
2011.63,9.30E+44,4.33E+43,2006.12,2.24E+44,5.51,7.06E+44,3.15E+00,55755.4,53748,2007.4,5.49972602739726,,,,,,,,,,,,,,
2011.63,9.29E+44,1.64E+44,2006.12,2.24E+44,5.51,7.05E+44,3.14E+00,55757.7,53748,2009.7,5.50602739726027,,,,,,,,,,,,,,
2011.64,1.06E+45,7.30E+43,2006.12,2.24E+44,5.52,8.32E+44,3.71E+00,55759.4,53748,2011.4,5.51068493150685,,,,,,,,,,,,,,
2011.65,9.59E+44,7.22E+43,2006.12,2.24E+44,5.53,7.35E+44,3.28E+00,55761.9,53748,2013.9,5.51753424657534,,,,,,,,,,,,,,
2011.65,9.17E+44,5.85E+43,2006.12,2.24E+44,5.53,6.92E+44,3.09E+00,55763.7,53748,2015.7,5.52246575342466,,,,,,,,,,,,,,
2011.66,8.25E+44,5.91E+43,2006.12,2.24E+44,5.54,6.00E+44,2.67E+00,55765.9,53748,2017.9,5.52849315068493,,,,,,,,,,,,,,
2011.66,8.62E+44,5.55E+43,2006.12,2.24E+44,5.54,6.38E+44,2.84E+00,55768,53748,2020,5.53424657534247,,,,,,,,,,,,,,
2011.67,9.80E+44,6.59E+43,2006.12,2.24E+44,5.55,7.56E+44,3.37E+00,55770,53748,2022,5.53972602739726,,,,,,,,,,,,,,
2011.67,8.50E+44,6.07E+43,2006.12,2.24E+44,5.55,6.26E+44,2.79E+00,55771.3,53748,2023.3,5.54328767123288,,,,,,,,,,,,,,
2011.68,8.28E+44,5.94E+43,2006.12,2.24E+44,5.56,6.04E+44,2.69E+00,55773.3,53748,2025.3,5.54876712328767,,,,,,,,,,,,,,
2011.68,8.94E+44,5.06E+43,2006.12,2.24E+44,5.56,6.69E+44,2.98E+00,55774.8,53748,2026.8,5.55287671232877,,,,,,,,,,,,,,
2011.68,8.75E+44,5.25E+43,2006.12,2.24E+44,5.56,6.51E+44,2.90E+00,55775,53748,2027,5.55342465753425,,,,,,,,,,,,,,
2011.69,3.57E+44,3.94E+43,2006.12,2.24E+44,5.57,1.33E+44,5.91E-01,55780,53748,2032,5.56712328767123,,,,,,,,,,,,,,
2011.7,9.99E+44,6.53E+43,2006.12,2.24E+44,5.58,7.75E+44,3.45E+00,55782.3,53748,2034.3,5.57342465753425,,,,,,,,,,,,,,
2011.73,7.97E+44,3.52E+43,2006.12,2.24E+44,5.61,5.73E+44,2.55E+00,55794.6,53748,2046.6,5.60712328767123,,,,,,,,,,,,,,
2012.01,7.67E+44,7.24E+43,2006.12,2.24E+44,5.89,5.42E+44,2.42E+00,55894.7,53748,2146.7,5.8813698630137,,,,,,,,,,,,,,
2012.1,1.04E+45,3.89E+43,2006.12,2.24E+44,5.98,8.20E+44,3.66E+00,55931.3,53748,2183.3,5.98164383561644,,,,,,,,,,,,,,
2012.16,1.01E+45,3.86E+43,2006.12,2.24E+44,6.04,7.83E+44,3.49E+00,55952.5,53748,2204.5,6.03972602739726,,,,,,,,,,,,,,
2012.18,1.03E+45,7.08E+43,2006.12,2.24E+44,6.06,8.07E+44,3.60E+00,55961.2,53748,2213.2,6.06356164383562,,,,,,,,,,,,,,
2012.2,1.15E+45,7.06E+43,2006.12,2.24E+44,6.08,9.26E+44,4.13E+00,55967,53748,2219,6.07945205479452,,,,,,,,,,,,,,
2012.22,9.00E+44,6.06E+43,2006.12,2.24E+44,6.1,6.76E+44,3.01E+00,55975,53748,2227,6.1013698630137,,,,,,,,,,,,,,
2012.24,9.02E+44,1.64E+44,2006.12,2.24E+44,6.12,6.77E+44,3.02E+00,55983,53748,2235,6.12328767123288,,,,,,,,,,,,,,
2012.26,8.42E+44,5.99E+43,2006.12,2.24E+44,6.14,6.18E+44,2.75E+00,55989.5,53748,2241.5,6.14109589041096,,,,,,,,,,,,,,
2012.29,9.04E+44,5.59E+43,2006.12,2.24E+44,6.17,6.80E+44,3.03E+00,55998.2,53748,2250.2,6.16493150684932,,,,,,,,,,,,,,
2012.3,4.27E+44,4.14E+43,2006.12,2.24E+44,6.18,2.03E+44,9.03E-01,56003.1,53748,2255.1,6.17835616438356,,,,,,,,,,,,,,
2012.32,9.38E+44,7.40E+43,2006.12,2.24E+44,6.2,7.14E+44,3.18E+00,56011,53748,2263,6.2,,,,,,,,,,,,,,
2012.34,9.27E+44,6.87E+43,2006.12,2.24E+44,6.22,7.02E+44,3.13E+00,56018,53748,2270,6.21917808219178,,,,,,,,,,,,,,
2012.37,1.01E+45,7.41E+43,2006.12,2.24E+44,6.25,7.83E+44,3.49E+00,56027.9,53748,2279.9,6.24630136986301,,,,,,,,,,,,,,
2012.4,6.59E+44,7.06E+43,2006.12,2.24E+44,6.28,4.35E+44,1.94E+00,56039.6,53748,2291.6,6.27835616438356,,,,,,,,,,,,,,
2012.41,9.97E+44,6.73E+43,2006.12,2.24E+44,6.29,7.73E+44,3.44E+00,56044.3,53748,2296.3,6.29123287671233,,,,,,,,,,,,,,
2012.44,1.19E+45,7.28E+43,2006.12,2.24E+44,6.32,9.64E+44,4.30E+00,56052.7,53748,2304.7,6.31424657534247,,,,,,,,,,,,,,
2012.46,1.27E+45,7.36E+43,2006.12,2.24E+44,6.34,1.05E+45,4.67E+00,56059.6,53748,2311.6,6.33315068493151,,,,,,,,,,,,,,
2012.63,7.73E+44,4.36E+43,2006.12,2.24E+44,6.51,5.49E+44,2.45E+00,56123.1,53748,2375.1,6.50712328767123,,,,,,,,,,,,,,
2012.67,8.35E+44,4.77E+43,2006.12,2.24E+44,6.55,6.11E+44,2.72E+00,56137.9,53748,2389.9,6.54767123287671,,,,,,,,,,,,,,
2012.71,7.02E+44,4.50E+43,2006.12,2.24E+44,6.59,4.78E+44,2.13E+00,56151,53748,2403,6.58356164383562,,,,,,,,,,,,,,
2013.18,8.15E+44,5.43E+43,2006.12,2.24E+44,7.06,5.90E+44,2.63E+00,56326.3,53748,2578.3,7.06383561643836,,,,,,,,,,,,,,
2013.2,9.17E+44,6.36E+43,2006.12,2.24E+44,7.08,6.93E+44,3.09E+00,56332.7,53748,2584.7,7.0813698630137,,,,,,,,,,,,,,
2013.21,1.02E+45,6.63E+43,2006.12,2.24E+44,7.09,8.00E+44,3.56E+00,56339.5,53748,2591.5,7.1,,,,,,,,,,,,,,
2013.23,1.38E+45,9.95E+43,2006.12,2.24E+44,7.11,1.15E+45,5.13E+00,56346.4,53748,2598.4,7.11890410958904,,,,,,,,,,,,,,
2013.26,1.37E+45,8.36E+43,2006.12,2.24E+44,7.14,1.14E+45,5.09E+00,56353.4,53748,2605.4,7.13808219178082,,,,,,,,,,,,,,
2013.3,8.94E+44,5.29E+43,2006.12,2.24E+44,7.18,6.69E+44,2.98E+00,56367.3,53748,2619.3,7.17616438356164,,,,,,,,,,,,,,
2013.32,7.40E+44,5.38E+43,2006.12,2.24E+44,7.2,5.15E+44,2.30E+00,56374.9,53748,2626.9,7.19698630136986,,,,,,,,,,,,,,
2013.34,6.50E+44,5.38E+43,2006.12,2.24E+44,7.22,4.26E+44,1.90E+00,56383.6,53748,2635.6,7.22082191780822,,,,,,,,,,,,,,
2013.36,9.54E+44,9.43E+43,2006.12,2.24E+44,7.24,7.29E+44,3.25E+00,56388.9,53748,2640.9,7.23534246575342,,,,,,,,,,,,,,
2013.38,7.52E+44,5.64E+43,2006.12,2.24E+44,7.26,5.28E+44,2.35E+00,56395.6,53748,2647.6,7.25369863013699,,,,,,,,,,,,,,
2013.39,7.71E+44,6.15E+43,2006.12,2.24E+44,7.27,5.47E+44,2.44E+00,56401.5,53748,2653.5,7.26986301369863,,,,,,,,,,,,,,
2013.41,7.35E+44,7.31E+43,2006.12,2.24E+44,7.29,5.10E+44,2.27E+00,56409.3,53748,2661.3,7.29123287671233,,,,,,,,,,,,,,
2013.45,9.33E+44,7.48E+43,2006.12,2.24E+44,7.33,7.08E+44,3.16E+00,56423.2,53748,2675.2,7.32931506849315,,,,,,,,,,,,,,
2013.49,1.39E+45,7.88E+43,2006.12,2.24E+44,7.37,1.17E+45,5.21E+00,56437.4,53748,2689.4,7.36821917808219,,,,,,,,,,,,,,
2014.03,1.24E+45,3.33E+43,2006.12,2.24E+44,7.91,1.01E+45,4.52E+00,56633.6,53748,2885.6,7.90575342465753,,,,,,,,,,,,,,
2014.04,1.36E+45,3.45E+43,2006.12,2.24E+44,7.92,1.13E+45,5.05E+00,56635.7,53748,2887.7,7.91150684931507,,,,,,,,,,,,,,
2014.04,1.21E+45,2.36E+43,2006.12,2.24E+44,7.92,9.84E+44,4.39E+00,56638,53748,2890,7.91780821917808,,,,,,,,,,,,,,
2014.06,8.96E+44,4.27E+43,2006.12,2.24E+44,7.94,6.72E+44,2.99E+00,56643.9,53748,2895.9,7.93397260273973,,,,,,,,,,,,,,
2014.07,1.65E+45,4.30E+43,2006.12,2.24E+44,7.95,1.43E+45,6.36E+00,56648.3,53748,2900.3,7.94602739726027,,,,,,,,,,,,,,
2014.08,1.80E+45,5.85E+43,2006.12,2.24E+44,7.96,1.58E+45,7.02E+00,56650,53748,2902,7.95068493150685,,,,,,,,,,,,,,
2014.09,1.65E+45,3.42E+43,2006.12,2.24E+44,7.97,1.42E+45,6.35E+00,56655,53748,2907,7.96438356164384,,,,,,,,,,,,,,
2014.09,1.82E+45,3.83E+43,2006.12,2.24E+44,7.97,1.59E+45,7.09E+00,56655.1,53748,2907.1,7.96465753424658,,,,,,,,,,,,,,
2014.09,9.27E+44,3.28E+44,2006.12,2.24E+44,7.97,7.02E+44,3.13E+00,56655.2,53748,2907.2,7.96493150684932,,,,,,,,,,,,,,
2014.09,1.37E+45,1.08E+44,2006.12,2.24E+44,7.97,1.14E+45,5.09E+00,56655.3,53748,2907.3,7.96520547945205,,,,,,,,,,,,,,
2014.09,1.68E+45,1.20E+44,2006.12,2.24E+44,7.97,1.46E+45,6.49E+00,56655.5,53748,2907.5,7.96575342465753,,,,,,,,,,,,,,
2014.09,2.13E+45,1.34E+44,2006.12,2.24E+44,7.97,1.91E+45,8.51E+00,56655.7,53748,2907.7,7.96630136986301,,,,,,,,,,,,,,
2014.09,1.88E+45,1.42E+44,2006.12,2.24E+44,7.97,1.66E+45,7.38E+00,56655.8,53748,2907.8,7.96657534246575,,,,,,,,,,,,,,
2014.09,2.10E+45,1.48E+44,2006.12,2.24E+44,7.97,1.88E+45,8.37E+00,56655.9,53748,2907.9,7.96684931506849,,,,,,,,,,,,,,
2014.09,2.03E+45,1.47E+44,2006.12,2.24E+44,7.97,1.81E+45,8.05E+00,56655.9,53748,2907.9,7.96684931506849,,,,,,,,,,,,,,
2014.1,2.17E+45,1.53E+44,2006.12,2.24E+44,7.98,1.95E+45,8.69E+00,56656,53748,2908,7.96712328767123,,,,,,,,,,,,,,
2014.1,1.92E+45,1.45E+44,2006.12,2.24E+44,7.98,1.69E+45,7.54E+00,56656.1,53748,2908.1,7.96739726027397,,,,,,,,,,,,,,
2014.1,1.84E+45,4.34E+44,2006.12,2.24E+44,7.98,1.62E+45,7.20E+00,56656.2,53748,2908.2,7.96767123287671,,,,,,,,,,,,,,
2014.1,1.60E+45,1.25E+44,2006.12,2.24E+44,7.98,1.38E+45,6.13E+00,56656.2,53748,2908.2,7.96767123287671,,,,,,,,,,,,,,
2014.1,1.53E+45,1.16E+44,2006.12,2.24E+44,7.98,1.31E+45,5.82E+00,56656.3,53748,2908.3,7.96794520547945,,,,,,,,,,,,,,
2014.1,1.43E+45,1.09E+44,2006.12,2.24E+44,7.98,1.20E+45,5.36E+00,56656.4,53748,2908.4,7.96821917808219,,,,,,,,,,,,,,
2014.1,1.42E+45,1.10E+44,2006.12,2.24E+44,7.98,1.19E+45,5.32E+00,56656.7,53748,2908.7,7.96904109589041,,,,,,,,,,,,,,
2014.1,1.60E+45,1.62E+44,2006.12,2.24E+44,7.98,1.38E+45,6.15E+00,56656.7,53748,2908.7,7.96904109589041,,,,,,,,,,,,,,
2014.1,1.24E+45,9.94E+43,2006.12,2.24E+44,7.98,1.02E+45,4.55E+00,56656.8,53748,2908.8,7.96931506849315,,,,,,,,,,,,,,
2014.1,1.74E+45,1.24E+44,2006.12,2.24E+44,7.98,1.51E+45,6.75E+00,56656.9,53748,2908.9,7.96958904109589,,,,,,,,,,,,,,
2014.1,1.81E+45,1.35E+44,2006.12,2.24E+44,7.98,1.59E+45,7.07E+00,56656.9,53748,2908.9,7.96958904109589,,,,,,,,,,,,,,
2014.1,1.63E+45,1.26E+44,2006.12,2.24E+44,7.98,1.41E+45,6.27E+00,56657,53748,2909,7.96986301369863,,,,,,,,,,,,,,
2014.1,1.81E+45,1.34E+44,2006.12,2.24E+44,7.98,1.59E+45,7.07E+00,56658,53748,2910,7.97260273972603,,,,,,,,,,,,,,
2014.1,1.79E+45,3.59E+43,2006.12,2.24E+44,7.98,1.56E+45,6.97E+00,56659,53748,2911,7.97534246575342,,,,,,,,,,,,,,
2014.11,2.24E+44,1.64E+44,2006.12,2.24E+44,7.99,0.00E+00,0.00E+00,56666.9,53748,2918.9,7.99698630136986,,,,,,,,,,,,,,
2014.13,5.22E+44,5.48E+43,2006.12,2.24E+44,8.01,2.98E+44,1.33E+00,56673.5,53748,2925.5,8.01506849315068,,,,,,,,,,,,,,
