timeobs	terr1	terr2	flux	ferr1	ferr2
787857.487	668.596	-770.594	1.048649028e-10	5.50953753e-12	-5.50953753e-12
793183.193	214.036	-212.208	1.055733189e-10	7.5267822e-12	-7.5267822e-12
793856.573	430.745	-459.344	8.79385542e-11	4.777919076e-12	-4.777919076e-12
799069.191	297.723	-286.482	9.72859083e-11	6.98602506e-12	-6.98602506e-12
799725.720	380.844	-358.806	1.117362057e-10	6.68226153e-12	-6.68226153e-12
805191.816	673.353	-655.516	1.143185652e-10	6.3147903e-12	-6.3147903e-12
810978.613	648.602	-612.571	1.260188538e-10	6.73612569e-12	-6.73612569e-12
816725.808	590.835	-602.64	1.178865828e-10	6.39528225e-12	-6.39528225e-12
823037.689	167.964	-165.507	1.533290745e-10	9.19243185e-12	-9.19243185e-12
847205.868	3824.093	-2099.769	1.224612207e-10	8.68947429e-12	-8.68947429e-12
851161.717	123.990	-131.755	1.430639721e-10	1.017826383e-11	-1.017826383e-11
851448.347	138.234	-162.64	1.681350531e-10	1.018376037e-11	-1.018376037e-11
856778.027	120.060	-108.105	1.454116902e-10	1.033848459e-11	-1.033848459e-11
857042.832	156.133	-144.744	1.095287025e-10	7.75502385e-12	-7.75502385e-12
857489.025	276.587	-290.06	1.093728867e-10	5.65739832e-12	-5.65739832e-12
862650.093	146.870	-148.993	1.35736524e-10	9.70756584e-12	-9.70756584e-12
862941.417	166.453	-144.454	1.288281267e-10	9.22400556e-12	-9.22400556e-12
863411.496	295.615	-303.626	1.088528889e-10	6.1230876e-12	-6.1230876e-12
871620.211	3666.788	-2267.578	1.101551052e-10	6.74856294e-12	-6.74856294e-12
880052.270	189.787	-208.876	7.86640848e-11	5.65348119e-12	-5.65348119e-12
880644.852	402.045	-402.796	6.12136329e-11	3.497496702e-12	-3.497496702e-12
886248.370	618.994	-614.598	7.40913306e-11	4.662937062e-12	-4.662937062e-12
892066.100	560.026	-590.824	9.51580035e-11	5.79867099e-12	-5.79867099e-12
897533.405	294.458	-244.614	7.04005344e-11	5.03914383e-12	-5.03914383e-12
898121.304	325.860	-293.44	6.79603701e-11	4.596347301e-12	-4.596347301e-12
906456.364	3569.882	-3286.407	5.80717179e-11	2.898609063e-12	-2.898609063e-12
938090.133	256.442	-227.467	4.787183499e-11	3.308445189e-12	-3.308445189e-12
949983.350	541.744	-538.905	4.381387185e-11	2.541820344e-12	-2.541820344e-12
955485.475	276.511	-282.618	4.022770311e-11	2.852194212e-12	-2.852194212e-12
956050.595	295.591	-288.608	4.87905348e-11	3.071002389e-12	-3.071002389e-12
961599.471	505.525	-535.004	5.26484007e-11	2.761118766e-12	-2.761118766e-12
967048.612	226.858	-211.922	7.58816667e-11	5.42897313e-12	-5.42897313e-12
967620.183	307.183	-344.713	8.13081717e-11	4.60658352e-12	-4.60658352e-12
972857.075	153.153	-197.87	1.23344676e-10	8.69329965e-12	-8.69329965e-12
973147.383	133.635	-137.154	1.579424973e-10	1.12285908e-11	-1.12285908e-11
973482.956	204.242	-201.938	1.087840131e-10	7.63119231e-12	-7.63119231e-12
978615.548	150.686	-140.162	1.287185823e-10	9.26547111e-12	-9.26547111e-12
978901.675	167.943	-135.441	1.234465407e-10	8.82947667e-12	-8.82947667e-12
979285.685	220.201	-216.067	1.129445751e-10	7.0525728e-12	-7.0525728e-12
984414.582	146.682	-181.775	1.522892721e-10	1.086963003e-11	-1.086963003e-11
984916.000	349.814	-354.736	1.387807764e-10	7.06550271e-12	-7.06550271e-12
990517.895	548.153	-572.61	1.199843484e-10	6.32033514e-12	-6.32033514e-12
998112.100	4552.825	-1931.646	1.342770429e-10	6.19796709e-12	-6.19796709e-12
1024939.930	165.969	-180.038	1.496544105e-10	9.54563043e-12	-9.54563043e-12
1030670.188	141.508	-156.862	1.387926582e-10	9.80577906e-12	-9.80577906e-12
1031019.571	205.828	-207.875	1.57181724e-10	8.91499665e-12	-8.91499665e-12
1036469.855	117.778	-130.446	1.527611148e-10	1.089988515e-11	-1.089988515e-11
1036709.933	123.416	-122.301	1.536932082e-10	1.099185318e-11	-1.099185318e-11
1036955.138	141.479	-121.789	1.443452262e-10	1.02755835e-11	-1.02755835e-11
1037269.886	195.300	-173.27	1.360284975e-10	8.44718217e-12	-8.44718217e-12
1042378.434	235.735	-285.786	1.478454789e-10	1.068298434e-11	-1.068298434e-11
1042939.600	286.347	-325.432	1.461175464e-10	9.78970965e-12	-9.78970965e-12
1048446.316	601.078	-594.904	1.091326908e-10	5.67475251e-12	-5.67475251e-12
1053920.100	247.155	-259.322	1.76856246e-10	1.279607553e-11	-1.279607553e-11
1054483.813	322.802	-316.558	1.935314829e-10	1.188735933e-11	-1.188735933e-11
1059662.158	247.844	-236.067	1.361052462e-10	9.85687563e-12	-9.85687563e-12
1060266.716	360.372	-356.714	1.281291774e-10	7.82872482e-12	-7.82872482e-12
1065438.310	246.353	-247.587	2.026472868e-10	1.464697017e-11	-1.464697017e-11
1066061.472	385.408	-376.809	1.89420042e-10	1.145326791e-11	-1.145326791e-11
1071300.635	274.263	-299.911	1.791196806e-10	1.289791125e-11	-1.289791125e-11
1071875.408	308.762	-300.51	2.046701874e-10	1.341333987e-11	-1.341333987e-11
1077104.441	141.804	-126.478	2.00881632e-10	1.434645723e-11	-1.434645723e-11
1077429.703	195.145	-183.458	1.424408055e-10	1.021027707e-11	-1.021027707e-11
1077845.928	180.086	-221.079	1.603137858e-10	1.055397504e-11	-1.055397504e-11
1083258.543	129.328	-126.418	1.671442752e-10	1.210418769e-11	-1.210418769e-11
1083577.337	209.194	-189.466	1.508877027e-10	9.1333851e-12	-9.1333851e-12
1091320.390	4104.966	-2125.075	1.389679872e-10	6.00813843e-12	-6.00813843e-12
1111750.016	5618.868	-205.149	8.38204962e-11	6.81349263e-12	-6.81349263e-12
1117664.226	321.454	-295.342	6.56496981e-11	3.965492307e-12	-3.965492307e-12
1123402.728	255.869	-275.68	6.76746273e-11	4.87880232e-12	-4.87880232e-12
1124044.259	361.512	-385.662	6.28348707e-11	3.964780848e-12	-3.964780848e-12
1129140.140	241.342	-260.12	7.03938207e-11	5.05664292e-12	-5.05664292e-12
1129753.022	413.243	-371.54	6.67197363e-11	3.936571716e-12	-3.936571716e-12
1134981.948	272.778	-281.338	6.46211013e-11	4.599659232e-12	-4.599659232e-12
1135638.721	348.135	-383.994	5.33932833e-11	3.660570543e-12	-3.660570543e-12
1140690.734	217.555	-258.835	1.025980872e-10	7.3707732e-12	-7.3707732e-12
1141300.245	445.480	-391.956	9.71295612e-11	5.42920497e-12	-5.42920497e-12
1146437.931	181.361	-189.721	8.52197472e-11	6.0743046e-12	-6.0743046e-12
1146835.931	237.185	-216.639	6.96356556e-11	4.97513667e-12	-4.97513667e-12
1147306.958	260.092	-233.842	6.7369806e-11	4.67927019e-12	-4.67927019e-12
1152151.739	156.361	-149.531	6.18853893e-11	4.412731953e-12	-4.412731953e-12
1152447.843	136.062	-139.743	6.81548742e-11	4.8603324e-12	-4.8603324e-12
1152768.287	189.207	-184.382	4.98143982e-11	3.556322238e-12	-3.556322238e-12
1153142.153	183.910	-184.659	5.55235065e-11	3.793304739e-12	-3.793304739e-12
1158424.384	164.657	-136.221	6.43901307e-11	4.558080177e-12	-4.558080177e-12
1158852.791	277.826	-263.75	5.50539339e-11	3.13347699e-12	-3.13347699e-12
1163936.086	160.516	-234.735	1.127623875e-10	8.07497271e-12	-8.07497271e-12
1164259.598	193.042	-162.996	9.92650491e-11	7.10692962e-12	-7.10692962e-12
1164708.261	258.373	-255.621	7.78461726e-11	5.27046219e-12	-5.27046219e-12
1170204.919	521.093	-557.046	7.55509083e-11	4.075072932e-12	-4.075072932e-12
1183465.938	4659.625	-1546.875	4.95174498e-11	2.85144363e-12	-2.85144363e-12
1199266.209	4793.895	-1002.629	3.744069651e-11	3.318081522e-12	-3.318081522e-12
1204460.615	346.664	-400.511	4.821054357e-11	2.646881055e-12	-2.646881055e-12
1210093.327	260.658	-250.833	3.918544707e-11	2.79021372e-12	-2.79021372e-12
1210563.728	191.425	-209.743	4.98326073e-11	3.557844171e-12	-3.557844171e-12
1211036.215	250.484	-281.061	6.24899121e-11	3.454297665e-12	-3.454297665e-12
1215865.292	250.259	-256.217	6.19361526e-11	4.429721478e-12	-4.429721478e-12
1216393.915	278.258	-278.364	5.62505181e-11	4.042862145e-12	-4.042862145e-12
1216909.455	196.481	-237.282	7.49337309e-11	5.2992828e-12	-5.2992828e-12
1221578.226	198.472	-212.727	7.63424487e-11	5.48087631e-12	-5.48087631e-12
1221975.849	191.989	-199.151	8.07074646e-11	5.74574868e-12	-5.74574868e-12
1222523.879	343.493	-356.041	7.97044668e-11	4.272364908e-12	-4.272364908e-12
1227369.441	213.857	-184.806	9.62255784e-11	6.86519295e-12	-6.86519295e-12
1227794.386	210.139	-211.089	9.1001547e-11	6.50741553e-12	-6.50741553e-12
1228335.277	351.231	-330.751	1.00240371e-10	5.36780118e-12	-5.36780118e-12
1233204.438	250.202	-248.751	1.099833987e-10	5.91300192e-12	-5.91300192e-12
1238960.927	276.405	-260.157	8.94221853e-11	5.26261344e-12	-5.26261344e-12
1244796.150	309.153	-262.515	1.113139671e-10	8.03735667e-12	-8.03735667e-12
1245591.882	433.596	-486.58	1.19567616e-10	6.55809672e-12	-6.55809672e-12
2894007.641	524370.673	-88018.87	2.927888523e-11	3.795998913e-12	-3.795998913e-12
3418849.507	436.449	-471.193	3.642257598e-11	1.955745729e-12	-1.955745729e-12
3424348.580	239.940	-236.45	4.053810789e-11	2.897960877e-12	-2.897960877e-12
3424829.773	217.580	-241.253	4.66402188e-11	3.198806121e-12	-3.198806121e-12
3430461.942	463.686	-459	3.348892575e-11	1.866689706e-12	-1.866689706e-12
3441534.589	216.320	-202.401	4.510790613e-11	3.216522561e-12	-3.216522561e-12
3441990.570	276.841	-239.661	4.035008565e-11	2.729004579e-12	-2.729004579e-12
3447682.120	463.497	-466.712	5.15357619e-11	2.970306549e-12	-2.970306549e-12
3452981.845	443.366	-491.856	3.70078947e-11	2.498045571e-12	-2.498045571e-12
3459374.797	412.197	-455.329	4.322803149e-11	2.708403663e-12	-2.708403663e-12
3470878.080	488.754	-469.038	3.515288007e-11	2.166938928e-12	-2.166938928e-12
3476946.279	179.556	-206.568	5.30366361e-11	3.662364888e-12	-3.662364888e-12
3486380.332	2326.499	-3856.784	5.3516883e-11	3.035784444e-12	-3.035784444e-12
3495321.586	4407.273	-1570.419	7.85421756e-11	5.70508008e-12	-5.70508008e-12
3499972.845	252.459	-243.986	6.47921799e-11	4.379976342e-12	-4.379976342e-12
3505580.153	465.057	-470.166	5.84083206e-11	3.119060889e-12	-3.119060889e-12
3511084.691	216.873	-206.864	4.742768268e-11	3.361760661e-12	-3.361760661e-12
3511555.248	250.280	-253.685	4.24198614e-11	2.906062236e-12	-2.906062236e-12
3517077.606	489.802	-445.421	5.72741883e-11	3.382313277e-12	-3.382313277e-12
3523690.273	4392.195	-1608.544	5.4986652e-11	4.011069636e-12	-4.011069636e-12
3528470.941	436.429	-388.474	5.57592588e-11	3.269946225e-12	-3.269946225e-12
3539770.789	196.312	-222.409	5.61064392e-11	3.978256548e-12	-3.978256548e-12
3540201.179	224.756	-234.077	5.99038818e-11	3.953153106e-12	-3.953153106e-12
3546092.379	394.204	-460.785	5.43092445e-11	3.768366483e-12	-3.768366483e-12
3560720.548	3046.564	-3566.849	4.46718972e-11	2.304616146e-12	-2.304616146e-12
3574935.811	409.599	-407.781	2.537698422e-11	1.743105945e-12	-1.743105945e-12
3580676.962	410.548	-394.301	2.359161819e-11	1.591415931e-12	-1.591415931e-12
3589253.446	3432.096	-3281.923	2.037290619e-11	1.174673388e-12	-1.174673388e-12
3597929.201	517.737	-425.012	1.905314733e-11	1.272673605e-12	-1.272673605e-12
3603739.399	467.534	-415.041	1.898736273e-11	1.207249806e-12	-1.207249806e-12
3612132.119	3413.759	-3175.687	1.656186714e-11	9.2849505e-13	-9.2849505e-13
3623588.369	3777.802	-2918.854	8.69840496e-12	5.36508189e-13	-5.36508189e-13
3650076.172	6149.099	-6072.809	4.98598968e-12	3.775698423e-13	-3.775698423e-13
3673399.120	5927.185	-12045.919	3.496124016e-12	2.863330743e-13	-2.863330743e-13
3685650.257	4419.733	-1438.937	7.85317911e-12	6.91677735e-13	-6.91677735e-13
3690510.686	394.234	-440.696	1.636308366e-11	1.048241859e-12	-1.048241859e-12
3695748.367	496.853	-418.311	1.437509913e-11	1.011315543e-12	-1.011315543e-12
3710246.917	3338.030	-2996.854	4.354236789e-12	3.685107426e-13	-3.685107426e-13
3722751.813	2833.512	-3919.632	7.7036085e-12	4.753179816e-13	-4.753179816e-13
3736429.738	676.582	-679.872	1.935161235e-11	1.022481537e-12	-1.022481537e-12
3742097.256	767.703	-583.734	2.376969063e-11	1.26480312e-12	-1.26480312e-12
3748093.849	591.235	-822.89	2.935046583e-11	1.852223373e-12	-1.852223373e-12
3753747.245	697.896	-713.714	2.203250868e-11	1.176271635e-12	-1.176271635e-12
3759804.473	400.981	-496.636	2.247846258e-11	1.437275658e-12	-1.437275658e-12
3770001.608	464.501	-440.634	2.18669073e-11	1.528212483e-12	-1.528212483e-12
3775838.687	448.179	-461.978	1.634274936e-11	1.070903253e-12	-1.070903253e-12
3781650.235	5248.985	-510.321	1.107922788e-11	8.93959584e-13	-8.93959584e-13
3787364.307	442.555	-465.088	1.573138728e-11	1.015748034e-12	-1.015748034e-12
3796395.147	3229.891	-2521.316	2.054530821e-11	9.5651871e-13	-9.5651871e-13
3811154.597	470.685	-374.275	2.725257465e-11	1.772388786e-12	-1.772388786e-12
3816975.520	410.836	-479.259	2.575257468e-11	1.656764865e-12	-1.656764865e-12
3822728.706	477.847	-412.245	2.876791953e-11	1.790558763e-12	-1.790558763e-12
3828506.786	458.351	-429.234	2.778488895e-11	1.779607221e-12	-1.779607221e-12
3839230.362	392.954	-394.338	3.151760955e-11	1.982688918e-12	-1.982688918e-12
3845094.399	490.957	-409.167	3.152591232e-11	1.881687822e-12	-1.881687822e-12
3850907.726	438.347	-459.272	2.328641532e-11	1.58818128e-12	-1.58818128e-12
3856706.799	459.626	-440.5	1.846870767e-11	1.085869008e-12	-1.085869008e-12
3866757.378	1927.654	-4733.213	1.417065006e-11	8.0864343e-13	-8.0864343e-13
3879282.027	6565.140	-5682.132	5.79149361e-12	4.135164411e-13	-4.135164411e-13
3903616.484	5389.018	-7125.079	3.813926907e-12	3.206886711e-13	-3.206886711e-13
3920397.365	5928.118	-6132.645	7.36728594e-12	3.837014307e-13	-3.837014307e-13
3940154.878	4071.133	-3104.344	1.302133224e-11	7.18719939e-13	-7.18719939e-13
3952657.716	2549.689	-3223.37	6.19202136e-12	4.441864581e-13	-4.441864581e-13
3963325.841	3461.525	-2036.096	5.90594046e-12	4.216375548e-13	-4.216375548e-13
3977380.187	6446.852	-5750.511	2.741587212e-12	2.656300521e-13	-2.656300521e-13
4004804.149	8163.130	-15706.382	3.116901396e-12	2.228588565e-13	-2.228588565e-13
4044203.597	3461.496	-3002.428	7.77238287e-12	5.11333746e-13	-5.11333746e-13
4055538.513	3648.069	-3025.365	6.90336927e-12	4.662790713e-13	-4.662790713e-13
4067312.299	3454.549	-3226.209	5.8684983e-12	4.245697995e-13	-4.245697995e-13
4078595.083	4121.141	-1777.309	7.60752048e-12	6.69610431e-13	-6.69610431e-13
4083127.242	358.722	-411.018	1.44426177e-11	1.026240243e-12	-1.026240243e-12
4088592.752	473.726	-431.413	1.956960957e-11	1.318065945e-12	-1.318065945e-12
4093402.061	465.142	-460.058	1.790060307e-11	1.081817121e-12	-1.081817121e-12
4102057.473	3687.968	-3308.879	1.509839163e-11	8.24764521e-13	-8.24764521e-13
4110964.658	5205.235	-562.289	1.12561701e-11	9.51241452e-13	-9.51241452e-13
4116724.408	601.351	-554.515	1.216939269e-11	7.6480635e-13	-7.6480635e-13
4122516.582	568.825	-587.044	1.530455535e-11	9.11915592e-13	-9.11915592e-13
4128237.437	608.732	-552.156	1.670560311e-11	9.39889503e-13	-9.39889503e-13
4134047.992	557.786	-600.586	1.51889976e-11	8.63066421e-13	-8.63066421e-13
4139771.514	655.708	-565.353	1.941550359e-11	1.104525849e-12	-1.104525849e-12
4149401.864	8364.992	-4435.733	1.742080053e-11	7.38297861e-13	-7.38297861e-13
4186027.634	6658.860	-6390.802	3.780495096e-12	2.981049918e-13	-2.981049918e-13
4211427.717	9578.375	-8135.834	2.452463895e-12	1.953719061e-13	-1.953719061e-13
4230734.886	1852.536	-4886.164	5.86667256e-12	4.9680414e-13	-4.9680414e-13
4240450.625	3655.879	-3021.695	1.229653278e-11	6.44972118e-13	-6.44972118e-13
4257150.072	3996.458	-2398.944	8.13879633e-12	6.09529578e-13	-6.09529578e-13
4271235.751	7849.864	-4903.601	3.718579326e-12	2.706880764e-13	-2.706880764e-13
4289013.552	7892.827	-5047.97	3.196788147e-12	2.553637422e-13	-2.553637422e-13
4316581.478	8525.400	-8236.126	4.747185786e-12	2.830137051e-13	-2.830137051e-13
4338852.998	4313.579	-2485.975	7.19852574e-12	4.596494616e-13	-4.596494616e-13
4350491.390	3474.662	-2539.773	5.07670674e-12	3.928140468e-13	-3.928140468e-13
4362264.275	3280.756	-3441.689	1.027677168e-11	6.27538233e-13	-6.27538233e-13
4371004.150	662.498	-719.024	1.225835646e-11	8.43141222e-13	-8.43141222e-13
4376844.548	761.839	-757.585	1.294561716e-11	7.34861799e-13	-7.34861799e-13
4385448.387	3198.348	-3542.185	5.13373938e-12	3.530804382e-13	-3.530804382e-13
4397262.308	3262.796	-3835.724	1.030448622e-11	5.5857984e-13	-5.5857984e-13
4405651.027	634.672	-644.061	9.19309356e-12	6.30977676e-13	-6.30977676e-13
4417161.047	6008.735	-550.264	9.97195521e-12	7.60498473e-13	-7.60498473e-13
4425250.153	3603.562	-2080.372	1.814623755e-11	7.97200677e-13	-7.97200677e-13
4439427.795	1231.954	-5477.012	1.52993631e-11	9.370683e-13	-9.370683e-13
4455278.847	3028.548	-3674.022	1.542087141e-11	8.85622521e-13	-8.85622521e-13
4463780.682	466.276	-496.532	2.179945152e-11	1.40372358e-12	-1.40372358e-12
4469872.242	5455.829	-587.933	1.652851116e-11	1.2614028e-12	-1.2614028e-12
4475775.822	469.925	-447.751	2.235520581e-11	1.434017823e-12	-1.434017823e-12
4481921.490	444.057	-476.122	1.678010103e-11	1.075677225e-12	-1.075677225e-12
4487725.050	460.503	-459.677	2.34941343e-11	1.568180733e-12	-1.568180733e-12
4493487.734	457.413	-452.739	2.454833493e-11	1.554237006e-12	-1.554237006e-12
4499250.192	456.811	-455.846	2.957134656e-11	1.81421562e-12	-1.81421562e-12
4505045.885	419.065	-491.087	2.428680492e-11	1.733894652e-12	-1.733894652e-12
4519246.389	3560.782	-3112.247	1.216632564e-11	6.48526032e-13	-6.48526032e-13
4528183.928	426.622	-455.948	1.206285738e-11	8.62939875e-13	-8.62939875e-13
4535914.490	3152.632	-2499.803	1.87859469e-11	9.02885907e-13	-9.02885907e-13
4544429.773	515.250	-422.486	1.688596497e-11	1.09291308e-12	-1.09291308e-12
4550876.728	5099.669	-865.728	1.157718156e-11	1.010498307e-12	-1.010498307e-12
4556449.295	437.254	-472.898	1.610684733e-11	1.10068938e-12	-1.10068938e-12
4562559.609	445.412	-492.318	1.466670072e-11	9.33191259e-13	-9.33191259e-13
4568294.885	471.211	-481.563	1.201117638e-11	8.31997929e-13	-8.31997929e-13
4576579.627	4006.484	-2641.689	1.287338451e-11	6.45006411e-13	-6.45006411e-13
4591728.831	438.081	-519.708	1.601382153e-11	1.115463867e-12	-1.115463867e-12
4599468.493	2958.195	-2496.96	1.825386444e-11	8.71552731e-13	-8.71552731e-13
4614783.438	461.649	-433.46	2.346298563e-11	1.442309967e-12	-1.442309967e-12
4641837.260	1748.462	-4500.915	3.036304152e-11	2.023264782e-12	-2.023264782e-12
4652614.546	8072.754	-3722.371	3.364820466e-11	1.475586252e-12	-1.475586252e-12
4687894.342	2491.731	-4366.382	2.414432958e-11	1.351614642e-12	-1.351614642e-12
4736012.932	10892.012	-17935.168	9.17187537e-12	7.80869481e-13	-7.80869481e-13
4752256.856	470.153	-485.128	1.41249969e-11	8.91496284e-13	-8.91496284e-13
4763815.798	489.256	-448.474	1.573064346e-11	1.005495876e-12	-1.005495876e-12
4769589.498	477.403	-475.376	1.135934856e-11	8.0590965e-13	-8.0590965e-13
4779877.651	2909.660	-3785.397	1.014254598e-11	5.58765312e-13	-5.58765312e-13
4789531.076	3516.179	-2219	1.503502686e-11	7.59040296e-13	-7.59040296e-13
4798484.243	442.903	-432.145	1.564086342e-11	1.022819637e-12	-1.022819637e-12
4805462.567	4683.880	-1537.983	1.44781182e-11	8.2321071e-13	-8.2321071e-13
4818735.476	2930.796	-3265.516	1.260712593e-11	8.92525557e-13	-8.92525557e-13
4830153.634	3153.010	-3163.674	1.862226303e-11	1.292754813e-12	-1.292754813e-12
4845970.268	5320.086	-324.922	2.305184637e-11	1.683282048e-12	-1.683282048e-12
4851722.045	423.302	-431.69	2.628386019e-11	1.699830111e-12	-1.699830111e-12
4857510.699	4863.956	-525.353	1.974361998e-11	1.469666121e-12	-1.469666121e-12
4862774.035	473.165	-399.38	2.005031532e-11	1.236847563e-12	-1.236847563e-12
4873757.109	508.151	-585.038	2.013993597e-11	1.282029798e-12	-1.282029798e-12
4879359.477	5456.646	-372.149	1.845408726e-11	1.426992588e-12	-1.426992588e-12
4885213.119	412.867	-396.996	1.49582685e-11	1.026756087e-12	-1.026756087e-12
4891088.364	5444.304	-455.81	2.496174429e-11	1.892974083e-12	-1.892974083e-12
4897056.665	509.014	-523.997	2.183240178e-11	1.355183046e-12	-1.355183046e-12
4905873.669	4052.977	-3066.34	1.766095296e-11	8.82557403e-13	-8.82557403e-13
4920997.392	447.973	-477.221	1.251296025e-11	8.55876e-13	-8.55876e-13
4925741.624	445.523	-409.47	1.766227155e-11	1.147625388e-12	-1.147625388e-12
4931564.520	380.925	-494.124	2.15162976e-11	1.386451017e-12	-1.386451017e-12
4937331.248	433.849	-438.697	1.586489331e-11	9.95213289e-13	-9.95213289e-13
4951861.182	4265.018	-2421.013	8.10801957e-12	5.13276855e-13	-5.13276855e-13
4963971.570	2355.792	-2726.628	1.75076391e-11	9.5382357e-13	-9.5382357e-13
4971886.415	379.192	-405.594	1.633659111e-11	1.133069217e-12	-1.133069217e-12
4977763.619	503.181	-524.812	1.306611117e-11	8.43782646e-13	-8.43782646e-13
4983775.359	549.565	-533.589	1.364594784e-11	8.25310794e-13	-8.25310794e-13
4995162.060	505.095	-510.362	1.107462972e-11	7.68863067e-13	-7.68863067e-13
5000956.595	529.052	-556.609	1.163751792e-11	8.20402548e-13	-8.20402548e-13
5009616.663	3390.457	-3266.553	1.255522758e-11	6.70410279e-13	-6.70410279e-13
5024039.889	545.126	-447.765	1.211806428e-11	8.26720671e-13	-8.26720671e-13
5034976.786	6745.504	-5624.638	8.46610611e-12	4.049483592e-13	-4.049483592e-13
5068483.725	2542.286	-4296.944	8.21484468e-12	4.91439459e-13	-4.91439459e-13
5090349.636	3837.451	-8880.486	5.46468132e-12	4.200691089e-13	-4.200691089e-13
5118538.136	10387.565	-13968.447	2.122824606e-12	1.84864386e-13	-1.84864386e-13
5152974.758	4392.015	-7905.233	6.28723998e-12	4.238357844e-13	-4.238357844e-13
5168909.929	756.680	-680.003	8.0399697e-12	5.61849267e-13	-5.61849267e-13
5176682.560	3844.768	-2632.808	7.21279356e-12	4.356544563e-13	-4.356544563e-13
5192337.368	6308.593	-6707.679	3.031289646e-12	2.844277842e-13	-2.844277842e-13
5207820.907	8337.106	-4814.104	3.464856528e-12	2.535792987e-13	-2.535792987e-13
5264325.719	9621.496	-3362.172	5.25984102e-12	3.363004869e-13	-3.363004869e-13
5285363.325	5922.260	-7012.955	1.558120326e-12	1.55720649e-13	-1.55720649e-13
5335337.049	2029.251	-4792.286	5.84693718e-12	5.05115604e-13	-5.05115604e-13
5346329.647	2769.136	-3909.49	9.86728911e-12	6.9660192e-13	-6.9660192e-13
5364631.497	1835.348	-5218.384	6.53584974e-12	4.85032947e-13	-4.85032947e-13
5373720.803	4324.977	-2706.242	5.97664683e-12	3.658641441e-13	-3.658641441e-13
5384936.676	4678.415	-2342.104	5.16185964e-12	4.309595514e-13	-4.309595514e-13
5423690.237	5381.269	-497.378	1.124907483e-11	8.13208746e-13	-8.13208746e-13
5431837.900	3867.484	-2766.394	1.10835459e-11	5.86453287e-13	-5.86453287e-13
5463367.236	7246.771	-11191.685	9.37619403e-12	4.85817339e-13	-4.85817339e-13
5527924.161	541.012	-491.996	1.325092146e-11	8.45146638e-13	-8.45146638e-13
5539605.454	560.879	-592.486	1.27590729e-11	8.28403926e-13	-8.28403926e-13
5545413.411	572.502	-548.268	1.419605586e-11	8.85731196e-13	-8.85731196e-13
5551155.516	469.911	-465.317	1.518195546e-11	9.83063424e-13	-9.83063424e-13
5562972.153	6053.148	-5965.973	1.525384518e-11	8.11762161e-13	-8.11762161e-13
5604501.803	4053.434	-1146.649	1.362319371e-11	1.192669002e-12	-1.192669002e-12
5610646.400	10400.036	-2091.163	8.7695412e-12	5.65026924e-13	-5.65026924e-13
5643914.208	6332.732	-5664.408	1.472673762e-11	1.012270917e-12	-1.012270917e-12
5661031.693	814.727	-5102.921	1.770081978e-11	1.409231229e-12	-1.409231229e-12
5686822.460	3222.801	-3157.113	1.08031161e-11	6.97747596e-13	-6.97747596e-13
5698203.804	3721.155	-2954.041	1.009602342e-11	5.80282962e-13	-5.80282962e-13
5709888.651	3496.397	-3119.047	1.063225485e-11	5.96384733e-13	-5.96384733e-13
5718817.332	449.940	-467.732	1.324978158e-11	8.9508111e-13	-8.9508111e-13
5733386.751	3038.717	-8297.407	1.192516857e-11	8.23077402e-13	-8.23077402e-13
5747947.993	6600.427	-5619.237	1.282032213e-11	6.34926684e-13	-6.34926684e-13
5772821.494	4405.320	-2500.114	5.51839575e-12	4.507109187e-13	-4.507109187e-13
5793048.746	13276.252	-10134.548	2.320379817e-12	2.197961052e-13	-2.197961052e-13
5825205.732	4339.889	-13250.552	3.830675415e-12	3.175895982e-13	-3.175895982e-13
5837481.536	3943.401	-2771.361	4.95316983e-12	4.314470433e-13	-4.314470433e-13
5855969.527	8015.468	-9219.747	3.630188394e-12	3.404792097e-13	-3.404792097e-13
5873250.694	2556.485	-3959.116	7.39786467e-12	5.83102233e-13	-5.83102233e-13
5883330.873	3336.072	-3190.985	9.11906898e-12	5.88087759e-13	-5.88087759e-13
5894390.742	4036.499	-2311.012	5.09314323e-12	4.469395581e-13	-4.469395581e-13
5911315.632	4989.847	-6891.908	4.98883938e-12	3.596175051e-13	-3.596175051e-13
5927461.706	12365.542	-6061.905	2.566767777e-12	2.296965426e-13	-2.296965426e-13
5966498.452	12747.312	-15835.832	2.296099407e-12	2.09759655e-13	-2.09759655e-13
5990149.910	6662.876	-5431.593	4.364144085e-12	3.524654343e-13	-3.524654343e-13
6007383.305	7622.722	-5330.308	2.34942792e-12	2.193115113e-13	-2.193115113e-13
6033491.693	9953.522	-13431.912	1.38310431e-12	1.45848612e-13	-1.45848612e-13
6053640.016	6305.321	-4843.637	3.517202136e-12	3.840765285e-13	-3.840765285e-13
6075849.235	7317.014	-10595.037	3.804435474e-12	3.38275812e-13	-3.38275812e-13
6092517.248	3007.741	-3781.661	5.38545966e-12	4.630739799e-13	-4.630739799e-13
6107304.078	5321.758	-6546.703	8.32132203e-12	4.617394509e-13	-4.617394509e-13
6121884.145	2801.451	-3650.343	7.28828646e-12	5.31082167e-13	-5.31082167e-13
6135945.881	6139.102	-5749.904	8.56483614e-12	6.51178185e-13	-6.51178185e-13
